"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity.hc","count","pc.icm"
20170530,20170610,"R2_G","G","R2_G12.01",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",26,64.32026,"EPI.lo",0,0
20170530,20170610,"R2_G","G","R2_G12.02",53,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",17,64.32026,"EPI.lo",0,0
20170821,20170907,"R2_J","J","R2_J12.04",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",24,105.0734,"EPI.lo",0,0
20170821,20170907,"R2_J","J","R2_J12.05",82,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",17,105.0734,"EPI.lo",1,5.88235294117647
20170821,20170907,"R2_J","J","R2_J12.07",92,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",29,105.0734,"EPI.lo",1,3.44827586206897
20170821,20170907,"R2_J","J","R2_J12.10",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",23,105.0734,"EPI.lo",0,0
20170827,20170907,"R2_K","K","R2_K15.01",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",26,74.67762,"EPI.lo",1,3.84615384615385
20170827,20170907,"R2_K","K","R2_K15.04",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",26,74.67762,"EPI.lo",1,3.84615384615385
20170827,20170907,"R2_K","K","R2_K15.13",83,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",30,74.67762,"EPI.lo",0,0
20171014,20171024,"R2_N","N","R2_N11.09",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",27,93.66222,"EPI.lo",1,3.7037037037037
20171015,20171024,"R2_O","O","R2_O08.06",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",27,62.6,"EPI.lo",0,0
20171020,20171024,"R2_P","P","R2_P13.08",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",17,36.59633,"EPI.lo",0,0
20171020,20171024,"R2_Q","Q","R2_Q11.01",33,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",14,152.4477,"EPI.lo",0,0
20171020,20171024,"R2_Q","Q","R2_Q11.02",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",15,152.4477,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z1",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",25,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z10",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z2",56,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",28,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z3",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",23,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z4",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",21,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z5",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",29,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z6",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",32,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z7",49,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z8",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",30,58.4434782608696,"DN",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z9",41,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,58.4434782608696,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA1",43,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",18,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA10",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",11,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA2",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA3",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA4",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",13,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA5",44,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA6",30,"ICM","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",10,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA7",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",14,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA8",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",14,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA9",30,"ICM","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",12,34.9650145772595,"DN",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB1",191,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",78,175,"DN",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB2",155,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,175,"DN",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB3",197,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",89,175,"DN",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB4",121,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",57,175,"DN",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB5",187,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",79,175,"DN",0,0
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC1",88,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",36,100.409395973154,"DN",0,0
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC2",113,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",40,100.409395973154,"DN",0,0
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC3",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",37,100.409395973154,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE1",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",32,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE10",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE11",51,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",20,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE12",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",25,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE13",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",29,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE2",51,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",17,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE3",90,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",31,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE4",43,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",16,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE5",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",27,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE6",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",29,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE7",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",16,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE8",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",29,68.08,"DN",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE9",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",28,68.08,"DN",0,0
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF13",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",17,26.0963455149502,"DN",0,0
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF9",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,26.0963455149502,"DN",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI1",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",28,89.2727272727273,"DN",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI3",85,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",25,89.2727272727273,"DN",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI4",71,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",23,89.2727272727273,"DN",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI5",80,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",29,89.2727272727273,"DN",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI7",95,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",30,89.2727272727273,"DN",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI8",94,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",23,89.2727272727273,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK1",75,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",30,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK10",81,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",27,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK2",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",27,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK3",90,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",32,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK4",90,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",30,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK5",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",24,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK7",107,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",42,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK8",96,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",33,87.2222222222222,"DN",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK9",93,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",32,87.2222222222222,"DN",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL1",99,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",30,94.0990712074303,"DN",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL2",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",43,94.0990712074303,"DN",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL3",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",23,94.0990712074303,"DN",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL4",96,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",42,94.0990712074303,"DN",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL5",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",35,94.0990712074303,"DN",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL6",98,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",34,94.0990712074303,"DN",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL8",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",26,94.0990712074303,"DN",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM1",214,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",86,189.177777777778,"DN",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM2",182,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",82,189.177777777778,"DN",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM3",219,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",84,189.177777777778,"DN",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM4",180,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",76,189.177777777778,"DN",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM5",223,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",97,189.177777777778,"DN",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM6",127,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",40,189.177777777778,"DN",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM7",115,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,189.177777777778,"DN",0,0
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN1",66,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",33,80.6340425531915,"DN",0,0
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN2",72,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",21,80.6340425531915,"DN",0,0
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN3",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",25,80.6340425531915,"DN",0,0
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",53,131.232061068702,"DN",0,0
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO3",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",50,131.232061068702,"DN",0,0
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO5",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",36,131.232061068702,"DN",0,0
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO6",129,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",49,131.232061068702,"DN",0,0
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO7",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",44,131.232061068702,"DN",0,0
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP2",123,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",42,145.745152354571,"DN",0,0
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP3",137,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",52,145.745152354571,"DN",0,0
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP4",163,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",61,145.745152354571,"DN",0,0
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP5",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",59,145.745152354571,"DN",0,0
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP6",155,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",45,145.745152354571,"DN",0,0
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ1",162,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,151.656,"DN",0,0
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ2",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",33,151.656,"DN",0,0
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ4",143,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",48,151.656,"DN",0,0
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ5",173,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",84,151.656,"DN",1,1.19047619047619
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ6",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",64,151.656,"DN",0,0
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU1",94,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",33,98.5118644067797,"DN",0,0
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU2",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",31,98.5118644067797,"DN",0,0
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU3",104,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",34,98.5118644067797,"DN",0,0
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV5",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","ko","any","wt",11,25.77,"DN",0,0
20161012,20161025,"101216Spry4_A","A","101216Spry4_A1",159,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",60,107.789724072312,"DN",0,0
20161012,20161025,"101216Spry4_A","A","101216Spry4_A2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",50,107.789724072312,"DN",0,0
20161012,20161025,"101216Spry4_A","A","101216Spry4_A3",176,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",64,107.789724072312,"DN",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B1",48,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B2",55,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B3",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",25,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B4",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B5",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",21,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B6",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B10",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B11",48,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",23,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B7",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",29,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B8",56,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",29,89.640171858217,"DN",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B9",40,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,89.640171858217,"DN",0,0
20161017,20161025,"101716Spry_C","C","101716Spry_C1",187,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,106.659178931061,"DN",0,0
20161017,20161025,"101716Spry_C","C","101716Spry_C2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",45,106.659178931061,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D1",124,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",39,84.2827949901121,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D2",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",35,84.2827949901121,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D3",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",20,84.2827949901121,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D4",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",26,84.28279,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D4",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",26,84.2827949901121,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D5",111,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.28279,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D5",111,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.2827949901121,"DN",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D6",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.2827949901121,"DN",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E1",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",30,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E2",45,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",18,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E3",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E4",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",16,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E5",50,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",25,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E6",52,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E10",50,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",19,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E13",41,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E7",40,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E8",35,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",17,55.1236,"DN",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E9",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",26,55.1236,"DN",0,0
